,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2019-09-13,9,2019-09-13,27.823076923076922,53.838461538461544,71.07692307692308,1011.9307692307691,230.53846153846155,4.130769230769231,244.15384615384616,212.46153846153845,395.2307692307692
2019-09-14,9,2019-09-14,27.861538461538462,56.05384615384615,71.07692307692308,1011.2692307692307,255.15384615384616,3.253846153846154,1.5384615384615385,128.92307692307693,129.3846153846154
2019-09-15,9,2019-09-15,28.01538461538462,54.48461538461539,70.07692307692308,1010.8692307692306,233.0,4.753846153846154,158.07692307692307,295.84615384615387,397.61538461538464
2019-09-16,9,2019-09-16,28.207692307692312,52.44615384615385,70.07692307692308,1010.3230769230769,227.0,4.823076923076923,407.53846153846155,175.46153846153845,505.53846153846155
2019-09-17,9,2019-09-17,27.61538461538461,59.78461538461538,73.84615384615384,1009.8923076923077,251.46153846153845,5.107692307692307,20.153846153846153,292.6923076923077,299.3076923076923
2019-09-18,9,2019-09-18,27.515384615384615,61.1923076923077,73.61538461538461,1010.1999999999999,247.30769230769232,5.353846153846154,133.53846153846155,187.92307692307693,258.84615384615387
2019-09-19,9,2019-09-19,25.946153846153848,60.33846153846154,79.84615384615384,1010.5846153846154,233.76923076923077,2.576923076923077,55.61538461538461,232.23076923076923,263.53846153846155
2019-09-20,9,2019-09-20,28.11538461538461,56.63846153846154,72.15384615384616,1010.9846153846154,144.3846153846154,3.4846153846153842,475.2307692307692,164.6153846153846,519.4615384615385
2019-09-21,9,2019-09-21,28.353846153846153,55.73846153846154,70.38461538461539,1010.8230769230769,245.30769230769232,4.192307692307692,258.9230769230769,242.07692307692307,453.2307692307692
2019-09-22,9,2019-09-22,27.699999999999996,52.807692307692314,71.46153846153847,1010.3153846153847,237.30769230769232,4.338461538461539,444.46153846153845,182.6153846153846,517.0
2019-09-23,9,2019-09-23,28.176923076923078,54.35384615384615,71.6923076923077,1010.5153846153845,231.30769230769232,4.530769230769231,349.46153846153845,217.53846153846155,489.0769230769231
2019-09-24,9,2019-09-24,27.069230769230767,57.707692307692305,76.53846153846153,1011.1923076923078,217.30769230769232,3.876923076923077,115.53846153846153,300.38461538461536,382.6923076923077
2019-09-25,9,2019-09-25,28.169230769230772,54.07692307692308,73.23076923076923,1010.7846153846154,234.69230769230768,5.323076923076924,171.53846153846155,290.6923076923077,425.3076923076923
2019-09-26,9,2019-09-26,28.27692307692307,55.26153846153846,72.0,1011.2846153846156,231.0,4.853846153846154,126.61538461538461,289.53846153846155,401.2307692307692
2019-09-27,9,2019-09-27,27.838461538461537,58.599999999999994,74.38461538461539,1010.5615384615386,250.92307692307693,4.492307692307692,61.23076923076923,263.38461538461536,305.0
2019-09-28,9,2019-09-28,25.692307692307693,56.45384615384614,81.3076923076923,1011.1076923076923,236.53846153846155,3.7846153846153845,24.0,186.69230769230768,195.30769230769232
2019-09-29,9,2019-09-29,28.500000000000004,50.669230769230765,68.61538461538461,1010.8538461538463,228.76923076923077,3.96923076923077,240.53846153846155,253.46153846153845,436.53846153846155
2019-09-30,9,2019-09-30,27.046153846153842,57.23076923076923,74.84615384615384,1009.3615384615385,240.6153846153846,4.507692307692308,124.07692307692308,214.3846153846154,311.84615384615387
2019-10-01,10,2019-10-01,24.669230769230772,61.95384615384617,86.84615384615384,1009.7615384615384,263.46153846153845,2.5307692307692307,0.0,68.92307692307692,68.92307692307692
2019-10-02,10,2019-10-02,27.63076923076924,57.06923076923078,73.0,1010.3230769230769,226.69230769230768,3.430769230769231,235.15384615384616,239.6153846153846,400.2307692307692
2019-10-03,10,2019-10-03,26.546153846153842,57.01538461538462,75.61538461538461,1010.530769230769,247.6153846153846,3.0230769230769234,175.07692307692307,209.0,371.2307692307692
2019-10-04,10,2019-10-04,27.192307692307693,59.26153846153846,70.6923076923077,1008.8999999999997,290.0,2.484615384615385,49.15384615384615,158.15384615384616,178.53846153846155
2019-10-05,10,2019-10-05,24.753846153846155,59.56153846153847,86.23076923076923,1009.7076923076922,160.46153846153845,2.776923076923077,0.46153846153846156,178.30769230769232,178.6153846153846
2019-10-06,10,2019-10-06,27.992307692307694,55.9076923076923,70.38461538461539,1009.7538461538462,226.46153846153845,3.2307692307692313,437.53846153846155,191.76923076923077,491.9230769230769
2019-10-07,10,2019-10-07,28.00769230769231,57.976923076923086,71.84615384615384,1008.476923076923,241.3846153846154,5.561538461538462,145.0,264.38461538461536,370.0
2019-10-08,10,2019-10-08,27.007692307692306,59.16923076923078,74.23076923076923,1009.1923076923077,252.6153846153846,5.076923076923078,6.230769230769231,153.76923076923077,156.76923076923077
2019-10-09,10,2019-10-09,28.184615384615388,52.97692307692308,69.76923076923077,1008.8538461538462,231.30769230769232,6.392307692307693,156.76923076923077,263.84615384615387,379.7692307692308
2019-10-10,10,2019-10-10,28.030769230769234,56.8,71.6923076923077,1008.3307692307694,219.53846153846155,4.684615384615385,317.46153846153845,229.76923076923077,471.6923076923077
2019-10-11,10,2019-10-11,28.26923076923077,56.307692307692314,69.92307692307692,1008.6076923076923,210.53846153846155,4.1923076923076925,41.92307692307692,198.76923076923077,210.23076923076923
2019-10-12,10,2019-10-12,25.315384615384616,60.63846153846154,84.6923076923077,1009.8846153846154,232.76923076923077,3.9538461538461536,14.076923076923077,124.61538461538461,127.3076923076923
2019-10-13,10,2019-10-13,28.27692307692308,55.12307692307694,66.3076923076923,1010.1384615384615,275.9230769230769,3.623076923076923,432.2307692307692,192.3846153846154,481.0769230769231
2019-10-14,10,2019-10-14,28.88461538461538,53.91538461538461,70.07692307692308,1008.9307692307691,247.07692307692307,4.1923076923076925,295.84615384615387,198.23076923076923,445.46153846153845
2019-10-15,10,2019-10-15,28.846153846153843,52.776923076923076,71.07692307692308,1009.623076923077,221.92307692307693,4.323076923076924,110.76923076923077,260.9230769230769,358.9230769230769
2019-10-16,10,2019-10-16,28.47692307692307,54.52307692307692,69.3076923076923,1010.546153846154,214.3846153846154,3.815384615384615,249.07692307692307,252.53846153846155,423.6923076923077
2019-10-17,10,2019-10-17,27.96153846153846,55.16153846153847,71.6923076923077,1009.9615384615383,245.30769230769232,3.984615384615385,300.61538461538464,251.69230769230768,447.38461538461536
2019-10-18,10,2019-10-18,27.86923076923076,60.400000000000006,71.0,1008.9538461538461,266.7692307692308,3.8692307692307697,31.846153846153847,178.6153846153846,197.30769230769232
2019-10-19,10,2019-10-19,27.838461538461537,58.78461538461538,69.76923076923077,1008.9923076923077,230.53846153846155,3.1307692307692303,78.38461538461539,243.92307692307693,294.46153846153845
2019-10-20,10,2019-10-20,27.184615384615388,59.80769230769229,73.3076923076923,1010.5461538461537,181.15384615384616,2.4076923076923076,16.153846153846153,109.38461538461539,113.15384615384616
2019-10-21,10,2019-10-21,28.05384615384616,53.853846153846156,70.46153846153847,1010.4461538461538,123.92307692307692,2.6923076923076925,488.38461538461536,169.07692307692307,493.7692307692308
2019-10-22,10,2019-10-22,28.76923076923077,56.74615384615385,68.15384615384616,1008.1615384615384,248.15384615384616,4.123076923076923,257.46153846153845,212.30769230769232,399.61538461538464
2019-10-23,10,2019-10-23,28.57692307692308,55.35384615384615,69.46153846153847,1008.2538461538462,223.6153846153846,3.876923076923077,37.46153846153846,196.84615384615384,216.6153846153846
2019-10-24,10,2019-10-24,28.053846153846152,56.47692307692307,65.53846153846153,1009.5538461538462,150.23076923076923,1.4999999999999998,349.3076923076923,203.0,463.53846153846155
2019-10-25,10,2019-10-25,29.092307692307696,56.300000000000004,61.30769230769231,1008.7846153846153,155.0,2.4923076923076923,281.15384615384613,230.07692307692307,440.6923076923077
2019-10-26,10,2019-10-26,28.430769230769233,59.107692307692304,66.76923076923077,1009.8153846153847,130.76923076923077,3.069230769230769,18.692307692307693,199.53846153846155,207.46153846153845
2019-10-27,10,2019-10-27,28.453846153846147,57.83846153846154,67.15384615384616,1009.5076923076923,244.76923076923077,3.1153846153846154,74.6923076923077,270.7692307692308,306.7692307692308
2019-10-28,10,2019-10-28,27.107692307692307,57.576923076923066,72.76923076923077,1009.1000000000001,153.92307692307693,1.7076923076923078,0.0,126.07692307692308,126.07692307692308
2019-10-29,10,2019-10-29,28.023076923076925,53.776923076923076,67.46153846153847,1008.2384615384616,128.15384615384616,2.9153846153846152,298.53846153846155,234.92307692307693,422.15384615384613
2019-10-30,10,2019-10-30,28.91538461538461,55.34615384615385,63.92307692307692,1009.123076923077,182.30769230769232,3.3923076923076922,343.2307692307692,197.92307692307693,443.61538461538464
2019-10-31,10,2019-10-31,29.24615384615384,52.27692307692307,63.46153846153846,1009.953846153846,222.07692307692307,3.207692307692308,303.7692307692308,224.0,427.84615384615387
2019-11-01,11,2019-11-01,29.55384615384616,53.815384615384616,64.53846153846153,1008.5153846153845,243.0,2.9846153846153842,157.30769230769232,239.0,330.7692307692308
2019-11-02,11,2019-11-02,29.51538461538462,55.79230769230769,62.07692307692308,1008.2692307692307,210.69230769230768,2.2846153846153845,44.76923076923077,251.46153846153845,278.84615384615387
2019-11-03,11,2019-11-03,28.40769230769231,56.4076923076923,67.6923076923077,1010.3461538461538,167.0,2.5384615384615383,73.53846153846153,254.84615384615384,297.46153846153845
2019-11-04,11,2019-11-04,29.330769230769228,48.46153846153845,63.69230769230769,1009.8384615384615,226.3846153846154,2.8999999999999995,464.9230769230769,158.07692307692307,488.84615384615387
2019-11-05,11,2019-11-05,29.469230769230766,52.18461538461539,66.6923076923077,1010.2846153846154,224.07692307692307,3.5076923076923077,227.07692307692307,255.84615384615384,402.84615384615387
2019-11-06,11,2019-11-06,29.27692307692308,48.715384615384615,70.07692307692308,1008.7769230769233,221.92307692307693,2.9153846153846152,126.84615384615384,294.15384615384613,366.15384615384613
2019-11-07,11,2019-11-07,29.46153846153846,44.52307692307692,68.6923076923077,1008.2153846153846,218.69230769230768,2.9769230769230766,337.0769230769231,210.46153846153845,451.7692307692308
2019-11-08,11,2019-11-08,29.692307692307686,42.43846153846153,66.53846153846153,1008.1000000000001,200.53846153846155,2.6076923076923078,333.84615384615387,206.84615384615384,453.53846153846155
2019-11-09,11,2019-11-09,30.307692307692314,52.76153846153846,64.3076923076923,1007.8,254.07692307692307,3.176923076923077,97.0,232.07692307692307,289.6923076923077
2019-11-10,11,2019-11-10,30.32307692307692,51.56153846153847,64.07692307692308,1007.9538461538461,232.76923076923077,3.353846153846154,10.384615384615385,156.3846153846154,160.6153846153846
2019-11-11,11,2019-11-11,28.86923076923077,52.5923076923077,70.53846153846153,1007.253846153846,239.69230769230768,3.2076923076923074,85.07692307692308,305.3076923076923,352.61538461538464
2019-11-12,11,2019-11-12,29.446153846153848,49.66923076923077,65.23076923076923,1006.9384615384618,204.07692307692307,3.207692307692308,365.53846153846155,200.84615384615384,450.2307692307692
2019-11-13,11,2019-11-13,29.861538461538462,54.34615384615385,65.76923076923077,1007.2307692307694,197.07692307692307,3.038461538461538,379.3076923076923,197.30769230769232,451.3076923076923
2019-11-14,11,2019-11-14,30.553846153846152,54.93076923076922,57.46153846153846,1007.4923076923076,114.84615384615384,3.06923076923077,259.0769230769231,198.6153846153846,391.3076923076923
2019-11-15,11,2019-11-15,29.799999999999994,50.02307692307692,62.61538461538461,1007.4923076923076,231.53846153846155,3.0999999999999996,292.7692307692308,219.84615384615384,432.7692307692308
2019-11-16,11,2019-11-16,30.130769230769236,50.84615384615384,63.92307692307692,1007.0461538461539,243.69230769230768,2.9461538461538463,273.0,231.15384615384616,423.46153846153845
2019-11-17,11,2019-11-17,30.353846153846153,46.723076923076924,66.38461538461539,1007.376923076923,225.53846153846155,3.0230769230769234,203.6153846153846,275.61538461538464,393.53846153846155
2019-11-18,11,2019-11-18,29.938461538461542,40.93846153846154,70.38461538461539,1007.553846153846,216.84615384615384,3.6923076923076925,259.2307692307692,241.07692307692307,406.53846153846155
2019-11-19,11,2019-11-19,30.06153846153847,42.13846153846154,65.07692307692308,1008.4923076923077,214.15384615384616,3.215384615384615,319.0769230769231,222.69230769230768,429.0
2019-11-20,11,2019-11-20,30.053846153846152,46.66153846153846,65.92307692307692,1008.0230769230772,245.3846153846154,3.5538461538461537,175.23076923076923,280.61538461538464,383.7692307692308
2019-11-21,11,2019-11-21,30.469230769230776,51.54615384615385,61.53846153846154,1008.3538461538462,221.0,4.323076923076924,7.769230769230769,198.15384615384616,201.69230769230768
2019-11-22,11,2019-11-22,29.576923076923073,49.53846153846155,66.46153846153847,1009.1153846153848,184.0,3.223076923076923,478.2307692307692,145.76923076923077,474.2307692307692
2019-11-23,11,2019-11-23,29.6076923076923,43.44615384615384,69.38461538461539,1008.9307692307691,171.23076923076923,3.3,355.61538461538464,205.92307692307693,441.0
2019-11-24,11,2019-11-24,29.953846153846158,42.869230769230775,69.3076923076923,1009.0923076923077,209.6153846153846,3.6999999999999997,388.0,178.69230769230768,445.0769230769231
2019-11-25,11,2019-11-25,30.084615384615383,43.11538461538461,66.07692307692308,1008.969230769231,221.15384615384616,3.623076923076923,302.53846153846155,231.53846153846155,413.7692307692308
2019-11-26,11,2019-11-26,30.03846153846154,41.32307692307692,67.15384615384616,1008.2923076923076,230.30769230769232,3.9538461538461536,302.38461538461536,223.6153846153846,412.3076923076923
2019-11-27,11,2019-11-27,30.184615384615384,44.092307692307706,66.07692307692308,1008.376923076923,220.30769230769232,3.430769230769231,441.7692307692308,171.76923076923077,456.84615384615387
2019-11-28,11,2019-11-28,30.076923076923077,42.138461538461534,65.76923076923077,1008.9846153846155,175.46153846153845,2.8076923076923075,368.61538461538464,200.0,438.2307692307692
2019-11-29,11,2019-11-29,30.16153846153846,47.184615384615384,63.69230769230769,1009.0461538461537,171.07692307692307,2.7307692307692304,305.0,231.0,417.53846153846155
2019-11-30,11,2019-11-30,30.4,46.800000000000004,65.3076923076923,1008.4999999999998,246.6153846153846,3.1846153846153844,312.6923076923077,232.07692307692307,419.6923076923077
2019-12-01,12,2019-12-01,30.16153846153846,38.48461538461539,64.6923076923077,1008.7769230769229,233.69230769230768,4.03076923076923,171.6153846153846,277.46153846153845,388.0
2019-12-02,12,2019-12-02,29.807692307692307,40.199999999999996,68.15384615384616,1008.5384615384615,243.23076923076923,4.6230769230769235,205.69230769230768,250.84615384615384,388.38461538461536
2019-12-03,12,2019-12-03,30.015384615384615,41.49230769230769,65.07692307692308,1008.4000000000001,233.69230769230768,3.4538461538461536,240.46153846153845,241.30769230769232,386.84615384615387
2019-12-04,12,2019-12-04,30.084615384615383,41.96923076923077,63.23076923076923,1008.3923076923077,206.46153846153845,3.261538461538461,7.461538461538462,246.69230769230768,249.3846153846154
2019-12-05,12,2019-12-05,29.823076923076933,46.63846153846154,63.84615384615385,1007.8461538461538,245.6153846153846,3.092307692307692,68.23076923076923,266.0,301.46153846153845
2019-12-06,12,2019-12-06,30.015384615384615,47.60000000000001,60.23076923076923,1008.4384615384613,250.6153846153846,3.4923076923076923,47.46153846153846,224.53846153846155,246.53846153846155
2019-12-07,12,2019-12-07,30.03846153846154,44.19230769230769,62.46153846153846,1008.2307692307693,223.6153846153846,3.0999999999999996,197.76923076923077,262.7692307692308,373.9230769230769
2019-12-08,12,2019-12-08,29.838461538461534,43.84615384615385,63.23076923076923,1008.7692307692305,226.69230769230768,2.638461538461539,224.76923076923077,246.53846153846155,373.7692307692308
2019-12-09,12,2019-12-09,29.99230769230769,38.70769230769231,64.61538461538461,1009.1538461538462,239.69230769230768,3.876923076923077,271.7692307692308,229.69230769230768,392.15384615384613
2019-12-10,12,2019-12-10,30.030769230769234,34.55384615384616,63.84615384615385,1008.4000000000001,243.3846153846154,3.923076923076924,341.84615384615387,204.53846153846155,414.7692307692308
2019-12-11,12,2019-12-11,29.730769230769226,39.65384615384615,62.76923076923077,1008.8461538461538,242.23076923076923,3.3076923076923075,138.69230769230768,258.6923076923077,350.61538461538464
2019-12-12,12,2019-12-12,29.592307692307696,49.74615384615384,63.46153846153846,1008.8999999999999,212.53846153846155,2.746153846153846,42.76923076923077,219.76923076923077,237.07692307692307
2019-12-13,12,2019-12-13,29.96923076923077,50.56923076923077,63.53846153846154,1009.4538461538461,161.15384615384616,3.0307692307692307,17.0,274.7692307692308,282.53846153846155
2019-12-14,12,2019-12-14,29.423076923076923,43.33846153846154,65.23076923076923,1009.7384615384615,189.46153846153845,3.1000000000000005,88.23076923076923,218.6153846153846,267.7692307692308
2019-12-15,12,2019-12-15,29.653846153846153,46.03076923076923,63.69230769230769,1009.1307692307691,114.76923076923077,3.4538461538461545,223.84615384615384,250.30769230769232,390.3076923076923
2019-12-16,12,2019-12-16,29.99230769230769,38.323076923076925,60.30769230769231,1007.2307692307693,165.53846153846155,2.8769230769230774,219.76923076923077,237.30769230769232,394.15384615384613
2019-12-17,12,2019-12-17,30.26923076923077,37.73076923076923,61.15384615384615,1007.876923076923,242.76923076923077,2.9384615384615382,285.38461538461536,223.3846153846154,411.15384615384613
2019-12-18,12,2019-12-18,30.084615384615383,37.38461538461538,64.15384615384616,1008.1923076923078,225.92307692307693,3.4384615384615382,212.92307692307693,254.6153846153846,383.38461538461536
2019-12-19,12,2019-12-19,30.13076923076924,35.56923076923077,63.76923076923077,1009.0923076923077,247.92307692307693,2.7153846153846155,224.6153846153846,239.30769230769232,391.3076923076923
2019-12-20,12,2019-12-20,30.12307692307692,36.44615384615385,64.23076923076923,1009.0461538461537,236.30769230769232,2.8230769230769233,123.61538461538461,281.2307692307692,356.84615384615387
2019-12-21,12,2019-12-21,30.01538461538462,40.907692307692315,61.61538461538461,1009.9153846153846,212.53846153846155,2.9153846153846157,83.3076923076923,284.15384615384613,336.0769230769231
2019-12-22,12,2019-12-22,30.307692307692307,35.87692307692308,60.92307692307692,1009.7461538461539,149.92307692307693,3.115384615384616,280.0,217.84615384615384,409.6923076923077
2019-12-23,12,2019-12-23,30.053846153846152,19.792307692307695,38.0,1009.3692307692307,145.30769230769232,3.4230769230769225,459.6923076923077,156.0,470.46153846153845
2019-12-24,12,2019-12-24,29.33076923076923,25.107692307692307,48.0,1009.5769230769231,113.61538461538461,2.8230769230769233,407.15384615384613,183.3846153846154,449.6923076923077
2019-12-25,12,2019-12-25,29.407692307692304,29.6,57.07692307692308,1009.646153846154,259.53846153846155,3.007692307692307,434.2307692307692,164.92307692307693,456.15384615384613
2019-12-26,12,2019-12-26,29.692307692307697,26.45384615384615,49.53846153846154,1008.9615384615385,239.23076923076923,2.992307692307693,423.84615384615387,171.3846153846154,455.53846153846155
2019-12-27,12,2019-12-27,29.408333333333328,31.25,56.5,1008.8583333333335,131.75,3.341666666666667,390.25,204.16666666666666,472.25
2019-12-28,12,2019-12-28,29.70833333333333,33.525,58.083333333333336,1008.5666666666667,181.16666666666666,2.9499999999999997,236.33333333333334,251.5,419.4166666666667
2019-12-29,12,2019-12-29,29.98333333333333,27.633333333333336,45.666666666666664,1007.8333333333334,170.83333333333334,3.225,348.1666666666667,219.08333333333334,459.3333333333333
2019-12-30,12,2019-12-30,29.808333333333334,24.733333333333334,37.833333333333336,1008.1916666666667,168.41666666666666,3.1166666666666667,437.25,188.58333333333334,487.8333333333333
2019-12-31,12,2019-12-31,29.26666666666667,23.758333333333336,35.583333333333336,1008.875,111.16666666666667,3.2083333333333335,398.75,208.75,479.0833333333333
2020-01-01,1,2020-01-01,29.841666666666665,23.516666666666666,36.25,1009.0249999999997,159.08333333333334,2.9583333333333335,428.25,196.33333333333334,490.0833333333333
2020-01-02,1,2020-01-02,29.841666666666672,23.13333333333333,23.75,1009.6416666666665,87.58333333333333,3.641666666666667,401.5833333333333,206.41666666666666,482.0833333333333
2020-01-03,1,2020-01-03,29.150000000000002,21.258333333333336,18.666666666666668,1010.3333333333335,87.91666666666667,2.6333333333333333,390.5833333333333,207.41666666666666,479.75
2020-01-04,1,2020-01-04,29.066666666666666,22.858333333333334,22.0,1010.0916666666667,99.75,3.233333333333334,268.5833333333333,244.58333333333334,438.4166666666667
2020-01-05,1,2020-01-05,29.258333333333336,28.283333333333335,27.25,1009.3166666666667,121.75,3.941666666666667,95.75,286.5833333333333,361.1666666666667
2020-01-06,1,2020-01-06,29.391666666666666,34.00833333333333,40.833333333333336,1008.7083333333335,137.75,2.975,122.08333333333333,280.6666666666667,372.1666666666667
2020-01-07,1,2020-01-07,29.900000000000002,32.208333333333336,38.166666666666664,1008.1000000000003,115.16666666666667,3.1500000000000004,87.58333333333333,292.75,361.5833333333333
2020-01-08,1,2020-01-08,29.099999999999998,36.50833333333333,51.5,1009.7500000000001,214.75,3.3249999999999993,65.41666666666667,294.3333333333333,347.9166666666667
2020-01-09,1,2020-01-09,29.75833333333333,32.85,59.583333333333336,1009.225,168.83333333333334,3.3333333333333326,100.83333333333333,289.9166666666667,367.3333333333333
2020-01-10,1,2020-01-10,28.875000000000004,40.89166666666666,70.5,1011.2333333333332,203.41666666666666,4.258333333333333,66.5,305.1666666666667,354.0
2020-01-11,1,2020-01-11,29.249999999999996,44.349999999999994,69.08333333333333,1011.1916666666667,220.75,4.491666666666667,114.25,293.4166666666667,383.1666666666667
2020-01-12,1,2020-01-12,29.249999999999996,47.34166666666667,68.16666666666667,1010.2166666666666,224.25,3.4499999999999997,78.75,305.1666666666667,357.0
2020-01-13,1,2020-01-13,29.058333333333337,41.008333333333326,74.41666666666667,1008.5916666666667,200.16666666666666,3.15,33.75,286.75,310.8333333333333
2020-01-14,1,2020-01-14,30.075000000000003,39.074999999999996,66.58333333333333,1007.6749999999998,229.58333333333334,3.5666666666666664,111.83333333333333,299.6666666666667,374.4166666666667
2020-01-15,1,2020-01-15,29.74166666666667,32.87500000000001,65.75,1007.9833333333335,233.5,4.216666666666667,357.0,215.58333333333334,473.4166666666667
2020-01-16,1,2020-01-16,29.783333333333335,34.06666666666667,64.41666666666667,1009.4833333333332,236.0,3.683333333333333,195.41666666666666,274.8333333333333,423.5
2020-01-17,1,2020-01-17,29.808333333333334,31.858333333333338,62.25,1010.2166666666667,197.91666666666666,3.516666666666667,221.83333333333334,267.6666666666667,434.25
2020-01-18,1,2020-01-18,29.583333333333332,37.975,63.416666666666664,1010.8083333333334,253.75,3.2083333333333335,149.08333333333334,307.0833333333333,406.25
2020-01-19,1,2020-01-19,30.150000000000002,31.575000000000003,49.666666666666664,1009.2666666666664,127.08333333333333,3.2249999999999996,163.75,281.8333333333333,404.5833333333333
2020-01-20,1,2020-01-20,29.066666666666666,30.275000000000002,43.083333333333336,1008.8583333333335,136.58333333333334,3.4749999999999996,147.41666666666666,281.0833333333333,395.6666666666667
2020-01-21,1,2020-01-21,30.3,35.80833333333333,43.416666666666664,1009.2916666666666,105.75,3.1833333333333336,68.83333333333333,310.75,367.1666666666667
2020-01-22,1,2020-01-22,30.291666666666668,32.56666666666667,48.333333333333336,1009.2750000000002,133.41666666666666,3.141666666666667,28.5,323.9166666666667,346.0833333333333
2020-01-23,1,2020-01-23,29.658333333333335,28.375,58.583333333333336,1009.0583333333334,123.5,3.4166666666666665,88.58333333333333,314.6666666666667,381.3333333333333
2020-01-24,1,2020-01-24,29.441666666666674,16.258333333333336,37.166666666666664,1009.8083333333333,124.16666666666667,3.4000000000000004,269.3333333333333,254.16666666666666,460.75
2020-01-25,1,2020-01-25,28.45,9.016666666666666,20.166666666666668,1010.3666666666667,124.33333333333333,3.533333333333333,287.5,267.8333333333333,473.75
2020-01-26,1,2020-01-26,29.14166666666667,13.983333333333334,23.916666666666668,1010.5916666666666,117.75,3.016666666666666,247.0,272.25,461.75
2020-01-27,1,2020-01-27,28.98333333333333,18.591666666666665,39.0,1010.1666666666666,104.0,3.1666666666666665,166.41666666666666,297.3333333333333,423.0
2020-01-28,1,2020-01-28,28.941666666666663,27.625,55.666666666666664,1010.275,217.08333333333334,3.1166666666666667,83.75,310.4166666666667,378.5
2020-01-29,1,2020-01-29,29.36666666666667,27.200000000000003,58.833333333333336,1009.4500000000002,176.0,3.1,190.08333333333334,283.8333333333333,429.75
2020-01-30,1,2020-01-30,28.691666666666666,24.691666666666666,62.416666666666664,1011.2249999999999,186.66666666666666,3.3499999999999996,149.83333333333334,310.5833333333333,424.5
2020-01-31,1,2020-01-31,28.941666666666666,26.683333333333334,63.333333333333336,1011.4666666666667,250.58333333333334,3.558333333333333,186.83333333333334,303.75,441.5
2020-02-01,2,2020-02-01,29.474999999999998,25.925,60.083333333333336,1010.2666666666668,250.25,3.591666666666667,216.33333333333334,293.4166666666667,451.4166666666667
2020-02-02,2,2020-02-02,29.75,21.458333333333332,51.75,1010.8416666666666,237.25,3.1833333333333336,294.4166666666667,257.3333333333333,482.3333333333333
2020-02-03,2,2020-02-03,28.674999999999997,22.2,52.583333333333336,1010.9833333333332,250.75,3.466666666666667,284.5,269.0,478.0
2020-02-04,2,2020-02-04,29.041666666666668,32.800000000000004,61.916666666666664,1011.0416666666665,247.83333333333334,3.341666666666667,206.58333333333334,300.4166666666667,444.8333333333333
2020-02-05,2,2020-02-05,29.575000000000003,36.83333333333333,58.583333333333336,1010.3166666666666,259.8333333333333,3.791666666666666,155.83333333333334,311.0833333333333,427.9166666666667
2020-02-06,2,2020-02-06,30.466666666666672,32.516666666666666,49.0,1009.4000000000001,107.91666666666667,3.358333333333334,285.4166666666667,265.0,477.4166666666667
2020-02-07,2,2020-02-07,30.725000000000005,24.441666666666666,33.666666666666664,1009.1583333333333,192.41666666666666,3.4,255.25,276.9166666666667,471.0833333333333
2020-02-08,2,2020-02-08,30.075,26.558333333333334,34.0,1009.0416666666666,171.75,3.7083333333333335,214.08333333333334,286.25,452.9166666666667
2020-02-09,2,2020-02-09,28.958333333333332,39.291666666666664,64.83333333333333,1010.4666666666666,246.08333333333334,3.4,133.66666666666666,311.3333333333333,414.0
2020-02-10,2,2020-02-10,30.433333333333334,48.53333333333334,64.58333333333333,1010.5750000000002,228.08333333333334,3.158333333333333,54.416666666666664,322.9166666666667,361.4166666666667
2020-02-11,2,2020-02-11,31.349999999999998,24.641666666666666,35.916666666666664,1009.2833333333332,187.41666666666666,3.1833333333333336,0.08333333333333333,355.0833333333333,355.0833333333333
2020-02-12,2,2020-02-12,29.241666666666664,17.808333333333334,28.5,1009.6833333333333,118.75,4.333333333333333,0.9166666666666666,347.4166666666667,347.9166666666667
2020-02-13,2,2020-02-13,29.60833333333333,22.891666666666666,37.916666666666664,1009.4583333333334,127.75,3.141666666666666,1.3333333333333333,356.3333333333333,357.4166666666667
2020-02-14,2,2020-02-14,29.599999999999998,22.083333333333332,38.25,1007.8583333333332,119.08333333333333,2.883333333333333,75.0,325.5833333333333,392.3333333333333
2020-02-15,2,2020-02-15,28.724999999999994,29.85833333333333,57.083333333333336,1008.3833333333336,225.5,3.2916666666666665,87.41666666666667,323.75,397.9166666666667
2020-02-16,2,2020-02-16,29.175,32.6,64.25,1008.7333333333335,236.16666666666666,3.65,37.833333333333336,332.0833333333333,365.75
2020-02-17,2,2020-02-17,28.983333333333334,36.09166666666667,70.75,1009.5833333333335,234.75,4.308333333333333,65.58333333333333,323.9166666666667,379.25
2020-02-18,2,2020-02-18,29.816666666666666,42.699999999999996,68.75,1009.75,235.5,4.8500000000000005,110.83333333333333,312.1666666666667,406.5
2020-02-19,2,2020-02-19,30.525000000000002,47.63333333333333,65.75,1007.9749999999999,232.16666666666666,3.899999999999999,63.916666666666664,314.0833333333333,367.75
2020-02-20,2,2020-02-20,30.016666666666666,44.78333333333334,68.33333333333333,1006.9083333333334,177.33333333333334,3.4500000000000006,100.08333333333333,315.9166666666667,398.1666666666667
2020-02-21,2,2020-02-21,30.591666666666665,41.56666666666667,66.75,1006.7333333333335,171.41666666666666,3.733333333333333,92.91666666666667,310.25,390.5833333333333
